scenario,scenario_name,DISTRICT,CROP,YEAR,AREA,predicted_yield,predicted_production,predicted_yield_p10,predicted_yield_p90
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Khairpur,RICE,2029,9.045414427803678,2.897953841250508,26.213193486756435,1.6681770207935047,4.127730661707512
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Khairpur,SUGARCANE,2029,24.04748942494564,29.396236695690998,706.9056910728282,10.986435074361179,47.80603831702082
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Khairpur,WHEAT,2029,106.70021378758389,3.6669751074434638,391.267027917966,2.967106553139123,4.366843661747804
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Larkana,COTTON,2029,0.10500000000000001,2.769021470113201,0.29074725436188614,0.2858018118816483,5.252241128344754
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Larkana,RICE,2029,98.24711901223259,3.1296218656165937,307.47633189451886,1.8998450451595903,4.359398686073597
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Larkana,SUGARCANE,2029,0.727082428261113,27.49067479083416,19.987986581456266,9.08087316950434,45.90047641216398
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Larkana,WHEAT,2029,52.75632102435094,3.600013553908359,189.9234707420039,2.9001449996040183,4.2998821082126994
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Matiari,COTTON,2029,42.68860523608055,3.324099931010778,141.9011897202017,0.8408802727792253,5.807319589242331
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Matiari,RICE,2029,0.8481216417057328,2.806361663665386,2.3801360614079186,1.5765848432083827,4.0361384841223895
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Matiari,SUGARCANE,2029,13.923906482222606,29.13382456387466,405.65664869687055,10.724022942544842,47.54362618520448
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Matiari,WHEAT,2029,43.46182119583841,3.6455640898102217,158.44285462930125,2.945695535505881,4.345432644114562
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Mirpurkhas,COTTON,2029,28.085092031553927,3.5801819755500457,100.54974027303358,1.0969623173184928,6.063401633781599
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Mirpurkhas,SUGARCANE,2029,20.347887275637163,34.812845655081354,708.3678591337504,16.403044033751534,53.22264727641117
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Mirpurkhas,WHEAT,2029,52.627928432605586,3.5921105747089097,189.04533824778622,2.892242020404569,4.29197912901325
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Nawabshah,COTTON,2029,63.36875843146197,3.060953891776646,193.96884773783765,0.577734233545093,5.544173550008199
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Nawabshah,RICE,2029,11.424575282953924,3.10463133642813,35.469094428841025,1.8748545159711267,4.334408156885134
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Nawabshah,SUGARCANE,2029,38.56899508402853,28.077896381777077,1082.9362475186224,9.668094760447257,46.4876980031069
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Nawabshah,WHEAT,2029,95.68104149994247,3.605933788479139,345.0195004615173,2.9060652341747986,4.30580234278348
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Sanghar,COTTON,2029,114.42338058763019,3.5136976666040116,402.049165375699,1.0304780083724587,5.9969173248355645
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Sanghar,RICE,2029,7.662941579970209,2.9443187915687505,22.562142892599816,1.714541971111747,4.174095612025754
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Sanghar,SUGARCANE,2029,14.701579970275418,33.573131322831,493.57807499515854,15.163329701501183,51.98293294416082
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Sanghar,WHEAT,2029,106.98257574025405,3.60010093225919,385.148070657978,2.9002323779548496,4.299969486563531
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Tharparkar,COTTON,2029,0.9480393277695143,3.035355629404492,2.8776365104420454,0.5521359711729392,5.518575287636045
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Tharparkar,SUGARCANE,2029,0.43294386646852345,41.48914874899386,17.962472475877107,23.079347127664043,59.89895037032368
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Tharparkar,WHEAT,2029,2.2831690865439356,2.926162815437602,6.6809244824015,2.226294261133261,3.626031369741943
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Thatta,COTTON,2029,6.895752829541436,3.44329822092391,23.744133449891045,0.9600785626923569,5.926517879155463
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Thatta,RICE,2029,92.27630273236491,2.8441313941827233,262.44592954022806,1.6143545737257199,4.073908214639727
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Thatta,SUGARCANE,2029,39.8475934606148,34.122392918448284,1359.6952409176888,15.712591297118465,52.532194539778104
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Thatta,WHEAT,2029,20.631206127815005,3.1846880597753557,65.7039558140166,2.484819505471015,3.8845566140796963
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Umarkot,COTTON,2029,21.000273236538433,3.7301590497317934,78.33435926011421,1.2469393915002405,6.213378707963346
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Umarkot,SUGARCANE,2029,1.1404710186350258,37.636146672499464,42.922934533082696,19.226345051169645,56.045948293829284
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Umarkot,WHEAT,2029,36.60751914942276,3.22212332191208,117.95394120869813,2.5222547676077394,3.9219918762164205
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Badin,COTTON,2025,14.769088830456099,6.761646229165563,99.8633537986647,4.27842657093401,9.244865887397115
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Badin,RICE,2025,120.25213901909046,2.891123055661911,347.66373161075376,1.6613462352049075,4.120899876118914
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Badin,SUGARCANE,2025,25.618212339469437,63.01165769510169,1614.2460266950784,44.60185607377187,81.42145931643151
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Badin,WHEAT,2025,34.72996608360961,3.4344572511111853,119.27858384669857,2.7345886968068447,4.134325805415526
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Dadu,COTTON,2025,10.589163522731809,5.065776644410899,53.64233725730264,2.5825569861793465,7.548996302642452
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Dadu,RICE,2025,48.988192142067646,3.2968579864904513,161.5071125073045,2.067081166033448,4.526634806947454
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Dadu,SUGARCANE,2025,6.31528981365031,41.914451425726185,264.7019081336293,23.504649804396365,60.324253047056004
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Dadu,WHEAT,2025,80.8246983727754,3.055124572056184,246.92952202769558,2.3552560177518433,3.7549931263605245
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Ghotki,COTTON,2025,83.95907587363317,4.653634887107113,390.71488457481246,2.1704152288755605,7.136854545338666
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Ghotki,RICE,2025,43.226975343926824,3.158903407686748,136.5498397179215,1.9291265872297445,4.388680228143752
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Ghotki,SUGARCANE,2025,53.85629282420541,53.43173467636838,2877.635148835746,35.02193305503856,71.8415362976982
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Ghotki,WHEAT,2025,111.64564345870895,3.4819184064547963,388.7410209593682,2.7820498521504557,4.181786960759137
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Hyderabad,COTTON,2025,3.4124999999999996,6.017149716720762,20.5335234083096,3.533930058489209,8.500369374952314
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Hyderabad,RICE,2025,0.5025000000000001,3.0467031425320696,1.5309683291223652,1.8169263220750662,4.2764799629890735
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Hyderabad,SUGARCANE,2025,2.5425,35.89545590441729,91.26419663698096,17.48565428308747,54.30525752574711
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Hyderabad,WHEAT,2025,8.865,3.2771730420369813,29.05213901765784,2.5773044877326408,3.977041596341322
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Jacobabad,RICE,2025,100.20278914675418,3.303055927531295,330.9754166463549,2.0732791070742915,4.532832747988298
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Jacobabad,SUGARCANE,2025,0.14078122022788753,37.861496248784015,5.3301876415574,19.451694627454195,56.271297870113834
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Jacobabad,WHEAT,2025,30.499156282153535,2.923979803910982,89.17891700534169,2.224111249606641,3.623848358215323
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Jamshoro,COTTON,2025,15.413691551389164,4.2929155875329625,66.16967672238367,1.8096959293014097,6.776135245764515
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Jamshoro,RICE,2025,0.4699470294576962,2.636285161315096,1.2389143803634326,1.4065083408580925,3.8660619817720994
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Jamshoro,SUGARCANE,2025,0.512859647117105,58.338637145711914,29.919532859842644,39.928835524382094,76.74843876704173
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Jamshoro,WHEAT,2025,37.55544262794831,3.914713926432147,147.01881426895275,3.2148453721278063,4.6145824807364875
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Karachi,COTTON,2025,0.4755657177698911,3.920936997727278,1.8646632176546947,1.437717339495725,6.404156655958831
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Karachi,WHEAT,2025,1.461579970275487,3.276531855485519,4.788913331947212,2.5766633011811786,3.9764004097898598
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Kashmore,RICE,2025,85.6398182233911,3.677214408144633,314.9159734819411,2.4474375876876295,4.906991228601637
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Kashmore,SUGARCANE,2025,0.08937273731946149,49.412477847990644,4.416128403012178,31.002676226660824,67.82227946932046
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Kashmore,WHEAT,2025,41.180504553942455,2.924433445280373,120.42964481107003,2.2245648909760325,3.6243019995847137
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Khairpur,COTTON,2025,81.74293129072817,4.30696151998382,352.06365959984754,1.823741861752267,6.790181178215373
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Khairpur,RICE,2025,8.440489310620706,3.1020892649561373,26.18315128145352,1.872312444499134,4.331866085413141
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Khairpur,SUGARCANE,2025,23.158410502648508,46.2041360138483,1070.0143487289047,27.79433439251848,64.61393763517812
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Khairpur,WHEAT,2025,105.93816965816819,3.6576284923702804,387.4824677712727,2.95775993806594,4.357497046674621
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Larkana,COTTON,2025,0.23234785259711543,4.129954470038894,0.9595860524373949,1.6467348118073408,6.613174128270447
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Larkana,RICE,2025,102.024897298121,3.2948435014353192,336.1560698473198,2.065066680978316,4.524620321892323
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Larkana,SUGARCANE,2025,0.6961552532296746,42.64853858884675,29.69000418119416,24.238736967516928,61.05834021017657
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Larkana,WHEAT,2025,52.33837811059007,3.281461181841685,171.74635609045387,2.5815926275373444,3.9813297361460256
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Matiari,COTTON,2025,40.43170953850813,6.293546829668679,254.4588573841627,3.810327171437126,8.776766487900233
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Matiari,RICE,2025,0.8474006325978469,2.329462008236036,1.973987579391868,1.0996851877790328,3.5592388286930396
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Matiari,SUGARCANE,2025,13.304736481079317,42.92800295555934,571.1457669827112,24.518201334229524,61.33780457688916
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Matiari,WHEAT,2025,42.07977325559227,3.9077948334485733,164.43912052089092,3.2079262791442327,4.607663387752914
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Mirpurkhas,COTTON,2025,29.704283373347266,6.706518562271942,199.21232782233926,4.223298904040389,9.189738220503495
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Mirpurkhas,SUGARCANE,2025,19.055146907511016,58.498450473116925,1114.6965676270004,40.088648851787106,76.90825209444674
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Mirpurkhas,WHEAT,2025,55.32331504134754,3.2911852963905623,182.07928101166587,2.5913167420862218,3.991053850694903
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Nawabshah,COTTON,2025,61.82248351815838,4.172792674465547,257.9724063418383,1.689573016233994,6.6560123326971
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Nawabshah,RICE,2025,10.222468655919897,2.6514545374488923,27.10441090166789,1.4216777169918888,3.8812313579058957
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Nawabshah,SUGARCANE,2025,36.45111695438413,49.51907483179184,1805.0255881665441,31.10927321046202,67.92887645312166
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Nawabshah,WHEAT,2025,92.76762509050695,3.2302496000143925,299.66258384289523,2.530381045710052,3.930118154318733
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Sanghar,COTTON,2025,114.1307362524295,5.531227538386449,631.2830713357587,3.0480078801548958,8.014447196618
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Sanghar,RICE,2025,7.332498380397027,3.0157571306269375,22.113034275992806,1.785980310169934,4.2455339510839405
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Sanghar,SUGARCANE,2025,14.298380397088437,61.13592858371819,874.1447628192348,42.72612696238837,79.54573020504802
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Sanghar,WHEAT,2025,107.77841126481479,3.5807103339771347,385.92327099555996,2.880841779672794,4.280578888281475
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Tharparkar,COTTON,2025,0.9310643649251116,4.456893598444379,4.149654807774412,1.9736739402128265,6.940113256675932
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Tharparkar,SUGARCANE,2025,0.4922114248694953,56.466597596071026,27.79350446029454,38.056795974741206,74.87639921740085
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Tharparkar,WHEAT,2025,2.208946305399934,3.2627065041833614,7.20714347802017,2.562837949879021,3.962575058487702
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Thatta,COTTON,2025,6.20801989253448,3.9647614117763004,24.61331771346036,1.4815417535447475,6.447981070007853
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Thatta,RICE,2025,86.67400708814421,2.439985756318116,211.48334273808732,1.2102089358611128,3.6697625767751196
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Thatta,SUGARCANE,2025,38.223687359475434,62.302292925616676,2381.42336656723,43.89249130428686,80.7120945469465
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Thatta,WHEAT,2025,19.856964292519137,2.998601999863967,59.54313283877527,2.298733445559626,3.698470554168308
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Umarkot,COTTON,2025,21.14404214778415,7.096385219925896,150.04626818702562,4.613165561694343,9.579604878157449
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Umarkot,SUGARCANE,2025,1.5808871613125177,60.42121319962521,95.51912021821391,42.01141157829539,78.83101482095503
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Umarkot,WHEAT,2025,36.304680080789666,3.4919678540332555,126.77477579307897,2.792099299728915,4.191836408337596
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Badin,COTTON,2026,14.907894135131983,5.231013482883296,77.98339522227221,2.747793824651743,7.714233141114849
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Badin,RICE,2026,122.19404024236701,2.7138098895601144,331.6113948550422,1.484033069103111,3.943586710017118
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Badin,SUGARCANE,2026,25.079921115811885,45.46015667926485,1140.1371434284113,27.05035505793503,63.86995830059467
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Badin,WHEAT,2026,34.91463930490454,3.4765933155896303,121.3840016236541,2.7767247612852897,4.176461869893971
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Dadu,COTTON,2026,10.537564879387446,4.119813168411203,43.41279855308781,1.63659351017965,6.603032826642756
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Dadu,RICE,2026,49.322459128844116,2.7864580426862005,137.4349629246291,1.556681222229197,4.016234863143204
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Dadu,SUGARCANE,2026,6.4381102092145,37.08996584357235,238.78928775692023,18.68016422224253,55.49976746490217
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Dadu,WHEAT,2026,81.77092145878578,3.368557922689738,275.45008532563315,2.6686893683853974,4.0684264769940786
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Ghotki,COTTON,2026,83.88876757745547,4.221199058806281,354.1111867423739,1.7379794005747282,6.704418717037834
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Ghotki,RICE,2026,44.33272093289088,3.0828338603502967,136.6704132133764,1.8530570398932933,4.3126106808073
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Ghotki,SUGARCANE,2026,55.28226020349712,43.566033541513974,2408.4288022762585,25.156231920184155,61.975835162843794
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Ghotki,WHEAT,2026,112.64838801874862,3.472575379548191,391.1800187796979,2.7727068252438505,4.172443933852532
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Hyderabad,COTTON,2026,3.4124999999999996,5.093477259032532,17.381491146448514,2.6102576008009795,7.576696917264085
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Hyderabad,RICE,2026,0.5025000000000001,2.448738096954066,1.2304908937194183,1.2189612764970628,3.6785149174110696
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Hyderabad,SUGARCANE,2026,2.5425,31.013397880440806,78.85156411102075,12.603596259110986,49.423199501770625
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Hyderabad,WHEAT,2026,8.865,3.18233077888281,28.211362354796112,2.4824622245784695,3.8821993331871507
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Jacobabad,RICE,2026,101.46668457756869,2.7921327849460877,283.3084565888131,1.5623559644890843,4.021909605403091
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Jacobabad,SUGARCANE,2026,0.14145421287298476,35.45339904468571,5.015032655537847,17.04359742335589,53.86320066601553
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Jacobabad,WHEAT,2026,30.699229450096823,3.0660486849287683,94.12533208379588,2.3661801306244277,3.765917239233109
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Jamshoro,COTTON,2026,15.472910712244328,3.5881933619199033,55.519795507254464,1.1049737036883505,6.071413020151456
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Jamshoro,RICE,2026,0.47533554361493024,2.382612206686738,1.1325402684890091,1.1528353862297345,3.6123890271437413
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Jamshoro,SUGARCANE,2026,0.513108494340915,58.46708353643949,29.999957201886964,40.05728191510967,76.87688515776931
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Jamshoro,WHEAT,2026,37.811926374756695,3.5469880610108078,134.11845141508167,2.847119506706467,4.246856615315148
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Karachi,COTTON,2026,0.4836286726877699,3.6604797142759447,1.7703129456157822,1.1772600560443918,6.1436993725074975
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Karachi,WHEAT,2026,1.4846678861323497,3.1781376987968653,4.718478979110272,2.4782691444925247,3.878006253101206
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Kashmore,RICE,2026,87.24284211729764,3.5533109310610627,310.0009445522282,2.3235341106040592,4.783087751518066
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Kashmore,SUGARCANE,2026,0.09052017834686144,48.70163488883132,4.408480675920741,30.291833267501502,67.11143651016114
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Kashmore,WHEAT,2026,41.90716359894827,3.0579993143949897,128.1520775538225,2.358130760090649,3.7578678686993303
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Khairpur,COTTON,2026,82.11769063678958,3.29480762477494,270.561993239004,0.8115879665433869,5.778027283006493
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Khairpur,RICE,2026,8.591720589916406,2.5430605582998402,21.84926576014905,1.3132837378428368,3.7728373787568437
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Khairpur,SUGARCANE,2026,23.38068023322279,41.86629826501885,978.8625322831358,23.45649664368903,60.27609988634867
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Khairpur,WHEAT,2026,106.12868069052212,3.674627587129309,389.9833778510301,2.9747590328249682,4.374496141433649
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Larkana,COTTON,2026,0.10500000000000001,3.279050530933789,0.3443003057480479,0.7958308727022363,5.762270189165342
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Larkana,RICE,2026,101.0804527266489,2.791312310294815,282.1471120260682,1.5615354898378118,4.021089130751818
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Larkana,SUGARCANE,2026,0.7038870469875338,36.6116644003118,25.770476340034094,18.201862778981983,55.02146602164162
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Larkana,WHEAT,2026,52.44286383903028,3.3967754174250055,178.1366307077848,2.696906863120665,4.096643971729346
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Matiari,COTTON,2026,40.99593346290135,4.621246665739148,189.45232082429683,2.1380270075075956,7.104466323970701
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Matiari,RICE,2026,0.8475808848748183,2.7046154891976975,2.292380389580324,1.474838668740694,3.934392309654701
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Matiari,SUGARCANE,2026,13.45952898136511,38.76580883188033,521.7695274587528,20.35600721055051,57.17561045321015
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Matiari,WHEAT,2026,42.42528524065381,3.6486054876531,154.79312854429756,2.9487369333487594,4.348474041957441
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Mirpurkhas,COTTON,2026,29.29948553789893,5.5321307054178055,162.0885835971556,3.0489110471862526,8.015350363649357
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Mirpurkhas,SUGARCANE,2026,19.378331999542524,45.16180593913422,875.1604691874543,26.7520043178044,63.57160756046404
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Mirpurkhas,WHEAT,2026,54.64946838916194,3.402362154568806,185.93728301458887,2.7024936002644653,4.1022307088731464
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Nawabshah,COTTON,2026,62.20905224648425,3.754481932200716,233.56276267875546,1.271262273969163,6.237701590432269
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Nawabshah,RICE,2026,10.522995312678404,2.7183518408652576,28.605203679635817,1.4885750204082542,3.948128661322261
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Nawabshah,SUGARCANE,2026,36.980586486795346,41.53899326949247,1536.1363331768762,23.129191648162653,59.94879489082229
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Nawabshah,WHEAT,2026,93.49597919286589,3.336768043188995,311.9743955374181,2.636899488884654,4.036636597493335
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Sanghar,COTTON,2026,114.20389733622966,4.8336269781918135,552.0190391790479,2.3504073199602606,7.316846636423366
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Sanghar,RICE,2026,7.4151091802903295,2.491388960761786,18.4739211546187,1.2616121403047824,3.7211657812187893
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Sanghar,SUGARCANE,2026,14.399180290385175,42.80010114837739,616.2863728822075,24.390299527047567,61.209902769707206
rcp_6.0,Composite RCP 6.0 / Near-Term 1.25C SWL - High Emissions,Sanghar,WHEAT,2026,107.5794523836746,3.6809959983227225,395.9995337260561,2.981127444018382,4.380864552627063
