DISTRICT,YEAR,PRODUCTION,AREA,YIELD,GDD,HEAT_STRESS_DAYS,PRECIP,PET,TMEAN,DTR,CROP,GDD_lag1,GDD_roll3_mean,HEAT_STRESS_DAYS_lag1,HEAT_STRESS_DAYS_roll3_mean,PRECIP_lag1,PRECIP_roll3_mean,PET_lag1,PET_roll3_mean,TMEAN_lag1,TMEAN_roll3_mean,YIELD_lag1,YIELD_lag2,YIELD_lag3,AREA_lag1,YIELD_roll3_mean,YIELD_roll3_std,AREA_roll3_mean,YEAR_INDEX
Badin,2022,90.87,39.29,2.31,2634.100101470948,119.0,14.3,27.6,24.566666,16.2,WHEAT,2577.2001247406006,2496.766793568929,119.0,110.0,4.3,6.666666666666667,27.7,27.03333333333333,24.266668,23.794445666666665,1.48,2.72,3.09,35.46,2.43,0.8432674546073747,34.19,22
Badin,2023,118.06,42.18,2.8,2557.6000576019287,119.0,6.3,27.300001,24.166666,16.2,WHEAT,2634.100101470948,2551.6667734781904,119.0,119.33333333333333,14.3,9.466666666666667,27.6,27.3,24.566666,24.100000333333337,2.31,1.48,2.72,39.29,2.1700000000000004,0.6317436188834851,38.42,23
Badin,2024,92.59,24.52,3.78,2634.800058364868,120.0,24.7,27.300001,24.5,16.2,WHEAT,2557.6000576019287,2589.6334279378257,119.0,119.0,6.3,8.299999999999999,27.300001,27.533333666666664,24.166666,24.333333333333332,2.8,2.31,1.48,42.18,2.1966666666666668,0.667258071014008,38.97666666666667,24
Dadu,2003,39.83,7.48,5.33,3278.6000003814697,184.0,219.40001,40.3,32.833332,14.916668,COTTON,3473.600034713745,3383.7667878468833,184.0,184.0,26.1,47.299999333333325,41.2,40.700001,33.883335,33.394444666666665,4.27,7.38,11.65,17.73,7.766666666666667,3.7051630643378353,9.736666666666666,3
Dadu,2004,69.25,15.14,4.57,3322.400224685669,184.0,24.5,40.9,33.06667,14.916667,COTTON,3278.6000003814697,3367.733376185099,184.0,184.0,219.40001,103.13333666666666,40.3,40.7,32.833332,33.311111333333336,5.33,4.27,7.38,7.48,5.66,1.581043958908164,10.276666666666667,4
Dadu,2005,100.55,25.09,4.01,3352.100221633911,184.0,39.7,40.9,33.233334,14.916667,COTTON,3322.400224685669,3358.200086593628,184.0,184.0,24.5,90.00000333333332,40.9,40.800000000000004,33.06667,33.26111233333334,4.57,5.33,4.27,15.14,4.723333333333334,0.546382039724341,13.450000000000001,5
Dadu,2006,49.2,11.57,4.25,3514.700128555298,184.0,109.7,41.4,34.100002,14.916667,COTTON,3352.100221633911,3317.70014890035,184.0,184.0,39.7,94.53333666666667,40.9,40.699999999999996,33.233334,33.044445333333336,4.01,4.57,5.33,25.09,4.636666666666667,0.6625204399362565,15.903333333333334,6
Dadu,2007,45.86,11.15,4.11,3393.1000213623047,184.0,107.200005,41.2,33.45,14.916667,COTTON,3514.700128555298,3396.4001916249595,184.0,184.0,109.7,57.96666666666667,41.4,41.06666666666666,34.100002,33.46666866666667,4.25,4.01,4.57,11.57,4.276666666666666,0.280950766742734,17.26666666666667,7
Dadu,2008,38.67,9.07,4.26,3433.399942398072,184.0,79.5,41.1,33.666668,14.916668,COTTON,3393.1000213623047,3419.9667905171714,184.0,184.0,107.200005,85.53333500000001,41.2,41.166666666666664,33.45,33.59444533333333,4.11,4.25,4.01,11.15,4.123333333333333,0.12055427546681953,15.936666666666666,8
Dadu,2009,63.82,12.16,5.25,3538.000045776367,184.0,84.8,41.8,34.233334,14.916668,COTTON,3433.399942398072,3447.066697438558,184.0,184.0,79.5,98.80000166666667,41.1,41.233333333333334,33.666668,33.738890000000005,4.26,4.11,4.25,9.07,4.206666666666666,0.08386497083603993,10.596666666666666,9
Dadu,2010,13.56,2.59,5.23,3480.6001777648926,184.0,174.9,41.5,33.916668,14.916667,COTTON,3538.000045776367,3454.8333365122476,184.0,184.0,84.8,90.50000166666666,41.8,41.36666666666667,34.233334,33.783334,5.25,4.26,4.11,12.16,4.54,0.619435226637941,10.793333333333335,10
Dadu,2011,15.7,3.19,4.93,3473.4000339508057,184.0,90.3,41.300003,33.883335,14.916667,COTTON,3480.6001777648926,3484.0000553131104,184.0,184.0,174.9,113.06666666666668,41.5,41.46666666666667,33.916668,33.93889,5.23,5.25,4.26,2.59,4.913333333333333,0.565891626845045,7.94,11
Dadu,2012,46.96,8.29,5.66,3424.500257492065,184.0,54.5,41.2,33.61667,14.916667,COTTON,3473.4000339508057,3497.333419164022,184.0,184.0,90.3,116.66666666666667,41.300003,41.53333433333333,33.883335,34.01111233333334,4.93,5.23,5.25,3.19,5.136666666666667,0.17925772879664534,5.98,12
Dadu,2013,64.95,11.73,5.54,3512.6001300811768,184.0,79.5,41.6,34.100002,14.916668,COTTON,3424.500257492065,3459.500156402588,184.0,184.0,54.5,106.56666666666666,41.2,41.33333433333333,33.61667,33.805557666666665,5.66,4.93,5.23,8.29,5.273333333333333,0.36692415201691436,4.6899999999999995,13
Dadu,2014,69.5,11.37,6.11,3490.600107192993,184.0,22.5,41.8,33.983334,14.916667,COTTON,3512.6001300811768,3470.1668071746826,184.0,184.0,79.5,74.76666666666667,41.6,41.366667666666665,34.100002,33.866669,5.54,5.66,4.93,11.73,5.376666666666666,0.3914502948438431,7.736666666666667,14
Dadu,2015,42.82,8.88,4.82,3409.00013923645,184.0,87.700005,41.1,33.533337,14.916667,COTTON,3490.600107192993,3475.9001649220786,184.0,184.0,22.5,52.166666666666664,41.8,41.53333333333334,33.983334,33.900002,6.11,5.54,5.66,11.37,5.7700000000000005,0.3004995840263309,10.463333333333333,15
Dadu,2016,63.56,12.28,5.17,3549.700092315674,184.0,54.4,41.9,34.3,14.916667,COTTON,3409.00013923645,3470.7334588368735,184.0,184.0,87.700005,63.23333500000001,41.1,41.5,33.533337,33.872224333333335,4.82,6.11,5.54,8.88,5.489999999999999,0.6464518543557582,10.660000000000002,16
Dadu,2017,71.0,11.15,6.37,3516.400197982788,184.0,70.0,41.600002,34.11667,14.916667,COTTON,3549.700092315674,3483.100112915039,184.0,184.0,54.4,54.866668333333344,41.9,41.6,34.3,33.93889033333333,5.17,4.82,6.11,12.28,5.366666666666667,0.6671081871280942,10.843333333333334,17
Dadu,2018,58.46,8.89,6.58,3478.9001750946045,184.0,25.0,41.6,33.916668,14.916667,COTTON,3516.400197982788,3491.700143178304,184.0,184.0,70.0,70.70000166666668,41.600002,41.533334,34.11667,33.98333566666667,6.37,5.17,4.82,11.15,5.453333333333333,0.8129165598838122,10.770000000000001,18
Dadu,2019,54.41,10.25,5.31,3477.5001182556152,184.0,104.5,41.600002,33.916668,14.916667,COTTON,3478.9001750946045,3515.000155131022,184.0,184.0,25.0,49.80000000000001,41.6,41.70000066666666,33.916668,34.11111266666666,6.58,6.37,5.17,8.89,6.04,0.7607233399863552,10.773333333333333,19
Dadu,2020,57.13,11.18,5.11,3426.600034713745,184.0,173.20001,41.4,33.633335,14.916668,COTTON,3477.5001182556152,3490.9334971110025,184.0,184.0,104.5,66.50000000000001,41.600002,41.60000133333333,33.916668,33.983335333333336,5.31,6.58,6.37,10.25,6.086666666666666,0.680759379908444,10.096666666666666,20
Dadu,2021,54.19,12.27,4.42,3457.2000370025635,184.0,60.600002,41.6,33.8,14.916667,COTTON,3426.600034713745,3461.000109354655,184.0,184.0,173.20001,100.90000333333334,41.4,41.533334,33.633335,33.822223666666666,5.11,5.31,6.58,11.18,5.666666666666667,0.7972661621650147,10.106666666666667,21
Dadu,2022,26.14,12.68,2.06,3389.200128555298,184.0,350.0,41.100002,33.433334,14.916667,COTTON,3457.2000370025635,3453.766729990641,184.0,184.0,60.600002,112.76667066666668,41.6,41.533333999999996,33.8,33.783334333333336,4.42,5.11,5.31,12.27,4.946666666666666,0.4669403959108007,11.233333333333334,22
Dadu,2023,67.73,11.02,6.14,3429.600048065185,184.0,147.7,41.2,33.649998,14.916667,COTTON,3389.200128555298,3424.3334000905356,184.0,184.0,350.0,194.600004,41.100002,41.36666733333334,33.433334,33.622223,2.06,4.42,5.11,12.68,3.8633333333333333,1.5993852985860977,12.043333333333335,23
Dadu,2024,51.22,9.9,5.18,3650.900302886963,184.0,146.5,42.3,34.850002,14.916667,COTTON,3429.600048065185,3425.3334045410156,184.0,184.0,147.7,186.10000066666666,41.2,41.30000066666667,33.649998,33.627777333333334,6.14,2.06,4.42,11.02,4.206666666666667,2.048348928608927,11.99,24
Dadu,2003,89.59,49.71,1.8,6396.6000118255615,205.47501182556152,220.1,49.4,31.2,15.675001,RICE,6651.600046157837,6555.766795476277,213.22501182556152,212.96667257944742,31.800001,51.666667,50.5,50.0,32.2375,31.845834666666665,2.87,2.83,4.68,32.72,3.4599999999999995,1.0567402708329041,36.22666666666667,3
Dadu,2004,127.18,45.24,2.81,6533.400190353394,196.94999408721924,25.400002,50.2,31.7625,15.675,RICE,6396.6000118255615,6518.733399073283,205.47501182556152,210.64167849222818,220.1,107.03333366666668,49.4,49.9,31.2,31.695834,1.8,2.87,2.83,49.71,2.5,0.6065476073648299,40.37333333333333,4
Dadu,2005,122.12,43.87,2.78,6458.100244522095,208.57499408721924,41.4,49.9,31.45,15.674999,RICE,6533.400190353394,6527.200082778931,196.94999408721924,205.21667257944742,25.400002,92.43333433333333,50.2,50.03333333333333,31.7625,31.73333333333333,2.81,1.8,2.87,45.24,2.4933333333333336,0.6011932578907828,42.55666666666667,5
Dadu,2006,123.29,39.51,3.12,6575.700151443481,199.7500171661377,123.4,50.100002,31.9125,15.675001,RICE,6458.100244522095,6462.70014890035,208.57499408721924,203.66666666666666,41.4,95.63333399999999,49.9,49.833333333333336,31.45,31.47083333333333,2.78,2.81,1.8,43.87,2.4633333333333334,0.5746593193652506,46.27333333333333,6
Dadu,2007,125.86,37.82,3.33,6649.100044250488,202.375,109.4,50.7,32.2375,15.675,RICE,6575.700151443481,6522.400195439656,199.7500171661377,201.7583351135254,123.4,63.40000066666667,50.100002,50.06666733333333,31.9125,31.708333333333332,3.12,2.78,2.81,39.51,2.9033333333333338,0.18823743871327442,42.873333333333335,7
Dadu,2008,205.51,55.24,3.72,6575.399988174439,214.0,90.200005,50.2,31.925,15.675001,RICE,6649.100044250488,6560.9668134053545,202.375,203.56667041778564,109.4,91.40000000000002,50.7,50.233334000000006,32.2375,31.866666666666664,3.33,3.12,2.78,37.82,3.0766666666666667,0.27754879450888276,40.4,8
Dadu,2009,172.63,46.58,3.71,6665.000034332275,210.125,86.6,50.9,32.2875,15.675,RICE,6575.399988174439,6600.066727956136,214.0,205.3750057220459,90.200005,107.66666833333333,50.2,50.333334,31.925,32.025,3.72,3.33,3.12,55.24,3.3900000000000006,0.3044667469527682,44.19,9
Dadu,2010,56.97,17.97,3.17,6709.600212097168,214.0,180.3,51.0,32.475002,15.675,RICE,6665.000034332275,6629.833355585734,210.125,208.83333333333334,86.6,95.40000166666668,50.9,50.6,32.2875,32.15,3.71,3.72,3.33,46.58,3.5866666666666664,0.2223360819420333,46.546666666666674,10
Dadu,2011,82.39,21.73,3.79,6669.400056838989,210.1000289916992,96.9,50.5,32.3125,15.675001,RICE,6709.600212097168,6650.000078201294,214.0,212.70833333333334,180.3,119.03333500000001,51.0,50.699999999999996,32.475002,32.229167333333336,3.17,3.71,3.72,17.97,3.533333333333333,0.31469562013687863,39.93,11
Dadu,2012,170.22,41.06,4.15,6551.500303268433,205.47501182556152,56.1,50.300003,31.825,15.675,RICE,6669.400056838989,6681.333434422811,210.1000289916992,211.40834299723306,96.9,121.26666666666665,50.5,50.800000000000004,32.3125,32.358334000000006,3.79,3.17,3.71,21.73,3.5566666666666666,0.33724372986511497,28.759999999999994,12
Dadu,2013,156.44,44.3,3.53,6639.600175857544,214.0,97.100006,50.7,32.1875,15.675001,RICE,6551.500303268433,6643.500190734863,205.47501182556152,209.8583469390869,56.1,111.10000000000001,50.300003,50.600001,31.825,32.20416733333334,4.15,3.79,3.17,41.06,3.703333333333333,0.49571497186723634,26.919999999999998,13
Dadu,2014,142.27,43.67,3.26,6629.600141525269,214.0,32.2,51.0,32.15,15.675,RICE,6639.600175857544,6620.166845321655,214.0,209.8583469390869,97.100006,83.36666866666667,50.7,50.500001,32.1875,32.108333333333334,3.53,4.15,3.79,44.3,3.8233333333333337,0.31134118476895256,35.696666666666665,14
Dadu,2015,179.93,49.62,3.63,6590.000162124634,214.0,92.0,50.4,31.987501,15.675001,RICE,6629.600141525269,6606.900206883748,214.0,211.15833727518717,32.2,61.800002000000006,51.0,50.66666766666666,32.15,32.05416666666667,3.26,3.53,4.15,43.67,3.6466666666666665,0.45632590692764213,43.01,15
Dadu,2016,191.0,48.74,3.92,6712.700103759766,214.0,56.9,51.2,32.4875,15.675,RICE,6590.000162124634,6619.7334931691485,214.0,214.0,92.0,73.76666866666666,50.4,50.699999999999996,31.987501,32.10833366666667,3.63,3.26,3.53,49.62,3.473333333333333,0.19139836293274493,45.86333333333332,16
Dadu,2017,192.82,50.3,3.83,6712.400220870972,214.0,70.8,51.0,32.4875,15.675,RICE,6712.700103759766,6644.100135803223,214.0,214.0,56.9,60.36666666666667,51.2,50.86666666666667,32.4875,32.20833366666667,3.92,3.63,3.26,48.74,3.6033333333333335,0.3308070938376848,47.343333333333334,17
Dadu,2018,160.55,38.18,4.21,6695.900163650513,210.90001773834229,26.199999,51.0,32.425,15.675,RICE,6712.400220870972,6671.70016225179,214.0,214.0,70.8,73.23333333333333,51.0,50.86666666666667,32.4875,32.320833666666665,3.83,3.92,3.63,50.3,3.7933333333333334,0.14843629385475404,49.553333333333335,18
Dadu,2019,204.89,50.3,4.07,6622.500175476074,211.6750059127808,109.5,50.800003,32.125,15.674999,RICE,6695.900163650513,6707.000162760417,210.90001773834229,212.96667257944742,26.199999,51.29999966666667,51.0,51.06666666666666,32.425,32.46666666666666,4.21,3.83,3.92,38.18,3.9866666666666664,0.19857828011475737,45.73999999999999,19
Dadu,2020,170.11,46.2,3.68,6538.600080490112,201.60001182556152,181.9,50.5,31.775,15.675001,RICE,6622.500175476074,6676.9335199991865,211.6750059127808,212.19167455037436,109.5,68.833333,50.800003,50.933334333333335,32.125,32.34583333333333,4.07,4.21,3.83,50.3,4.036666666666666,0.19218047073866557,46.25999999999999,20
Dadu,2021,170.39,42.67,3.99,6620.200048446655,209.35001182556152,66.6,50.9,32.1125,15.675,RICE,6538.600080490112,6619.000139872233,201.60001182556152,208.05834515889487,181.9,105.86666633333334,50.5,50.76666766666667,31.775,32.10833333333333,3.68,4.07,4.21,46.2,3.9866666666666664,0.27465129406819644,44.89333333333334,21
Dadu,2022,66.33,22.27,2.98,6672.200197219849,212.44999408721924,352.4,50.800003,32.3375,15.675,RICE,6620.200048446655,6593.766768137614,209.35001182556152,207.54167652130127,66.6,119.33333333333333,50.9,50.73333433333334,32.1125,32.00416666666666,3.99,3.68,4.07,42.67,3.9133333333333336,0.20599352740640853,46.38999999999999,22
Dadu,2023,191.37,48.85,3.92,6598.600082397461,214.0,156.2,50.4,32.025,15.675001,RICE,6672.200197219849,6610.333442052205,212.44999408721924,207.80000591278076,352.4,200.29999999999998,50.800003,50.733334333333325,32.3375,32.074999999999996,2.98,3.99,3.68,22.27,3.5500000000000003,0.5173973328110618,37.04666666666667,23
Dadu,2024,113.62,49.26,2.31,6834.900279998779,214.7500171661377,153.4,51.5,32.987503,15.675001,RICE,6598.600082397461,6630.333442687988,214.0,211.93333530426025,156.2,191.73333333333335,50.4,50.70000099999999,32.025,32.15833333333333,3.92,2.98,3.99,48.85,3.6300000000000003,0.5640035460881437,37.93,24
Dadu,2003,296.39,5.85,50.7,5418.400032043457,0.0,231.90001,59.100002,28.163635,16.072727,SUGARCANE,5707.100070953369,5598.433508555095,31.0,20.666666666666668,45.7,60.5,60.2,59.70000166666667,29.009092,28.681819,41.88,43.93,57.74,5.71,47.85,8.62610572622432,4.966666666666666,3
Dadu,2004,104.28,2.72,38.3,5708.400190353394,0.0,35.300003,60.3,29.009092,16.072727,SUGARCANE,5418.400032043457,5571.500103632609,0.0,10.333333333333334,231.90001,117.76667000000002,59.100002,59.63333466666666,28.163635,28.612121333333334,50.7,41.88,43.93,5.85,45.50333333333333,4.615694241751,5.243333333333333,4
Dadu,2005,88.18,1.81,48.62,5435.100254058838,0.0,66.2,59.5,28.2,16.072727,SUGARCANE,5708.400190353394,5611.300097783406,0.0,10.333333333333334,35.300003,104.30000433333332,60.3,59.86666733333334,29.009092,28.727272999999997,38.3,50.7,41.88,2.72,43.626666666666665,6.381859708057941,4.76,5
Dadu,2006,104.22,2.01,51.91,5688.300197601318,31.0,142.3,60.2,28.972729,16.072727,SUGARCANE,5435.100254058838,5520.6334921518965,0.0,0.0,66.2,111.13333766666665,59.5,59.633334,28.2,28.457575666666667,48.62,38.3,50.7,1.81,45.873333333333335,6.640642539192526,3.4600000000000004,6
Dadu,2007,142.43,2.92,48.7,5692.400104522705,0.0,162.20001,60.5,28.990908,16.072727,SUGARCANE,5688.300197601318,5610.600214004517,31.0,10.333333333333334,142.3,81.26666766666666,60.2,60.0,28.972729,28.727273666666665,51.91,48.62,38.3,2.01,46.276666666666664,7.101157182694475,2.18,7
Dadu,2008,96.9,2.19,44.33,5687.800022125244,0.0,102.4,60.2,28.927275,16.072727,SUGARCANE,5692.400104522705,5605.266852060954,0.0,10.333333333333334,162.20001,123.56666999999999,60.5,60.06666666666666,28.990908,28.721212333333337,48.7,51.91,48.62,2.92,49.74333333333334,1.8768146774077932,2.2466666666666666,8
Dadu,2009,154.17,3.14,49.07,5830.200092315674,31.0,102.5,61.0,29.390907,16.072727,SUGARCANE,5687.800022125244,5689.500108083089,0.0,10.333333333333334,102.4,135.63333666666665,60.2,60.300000000000004,28.927275,28.963637333333335,44.33,48.7,51.91,2.19,48.31333333333333,3.8047645568856585,2.373333333333333,9
Dadu,2010,124.17,2.54,48.89,5858.300201416016,31.0,187.8,61.2,29.472729,16.072727,SUGARCANE,5830.200092315674,5736.800072987874,31.0,10.333333333333334,102.5,122.36667,61.0,60.56666666666667,29.390907,29.10303,49.07,44.33,48.7,3.14,47.36666666666667,2.636329519110488,2.75,10
Dadu,2011,178.4,3.21,55.55,5721.9000816345215,31.0,114.00001,60.300003,29.063637,16.072727,SUGARCANE,5858.300201416016,5792.1001052856445,31.0,20.666666666666668,187.8,130.9,61.2,60.800000000000004,29.472729,29.263637,48.89,49.07,44.33,2.54,47.43,2.686186888509435,2.623333333333333,11
Dadu,2012,282.5,4.78,59.08,5543.80034828186,0.0,62.899998,59.9,28.5,16.072727,SUGARCANE,5721.9000816345215,5803.466791788737,31.0,31.0,114.00001,134.76666999999998,60.300003,60.83333433333333,29.063637,29.309091,55.55,48.89,49.07,3.21,51.169999999999995,3.794258820902965,2.9633333333333334,12
Dadu,2013,166.1,2.92,56.8,5692.700197219849,0.0,118.700005,60.600002,28.972729,16.07273,SUGARCANE,5543.80034828186,5708.000210444133,0.0,20.666666666666668,62.899998,121.56666933333332,59.9,60.466667666666666,28.5,29.012122,59.08,55.55,48.89,4.78,54.50666666666667,5.174498365381255,3.51,13
Dadu,2014,298.53,5.58,53.5,5533.400161743164,30.0,40.100002,60.5,28.490908,16.072727,SUGARCANE,5692.700197219849,5652.80020904541,0.0,10.333333333333334,118.700005,98.53333766666667,60.600002,60.266668333333335,28.972729,28.845455333333334,56.8,59.08,55.55,2.92,57.143333333333324,1.789869641435735,3.6366666666666667,14
Dadu,2015,319.33,6.02,53.04,5635.200229644775,0.0,108.3,60.100002,28.818182,16.072727,SUGARCANE,5533.400161743164,5589.966902414958,30.0,10.0,40.100002,73.90000166666665,60.5,60.333334,28.490908,28.654545666666667,53.5,56.8,59.08,5.58,56.46,2.805494608798946,4.426666666666667,15
Dadu,2016,283.15,5.29,53.51,5876.100173950195,31.0,70.1,61.300003,29.5,16.072727,SUGARCANE,5635.200229644775,5620.43352953593,0.0,10.0,108.3,89.03333566666667,60.100002,60.400001333333336,28.818182,28.76060633333334,53.04,53.5,56.8,6.02,54.44666666666666,2.0509835039154534,4.84,16
Dadu,2017,238.71,4.54,52.53,5800.000207901001,31.0,87.3,61.0,29.300001,16.072727,SUGARCANE,5876.100173950195,5681.566855112712,31.0,20.333333333333332,70.1,72.83333399999998,61.300003,60.63333500000001,29.5,28.936363333333333,53.51,53.04,53.5,5.29,53.35,0.2685144316419604,5.63,17
Dadu,2018,368.33,6.88,53.51,5870.1002559661865,0.0,32.1,61.3,29.518183,16.072727,SUGARCANE,5800.000207901001,5770.433537165324,31.0,20.666666666666668,87.3,88.56666666666665,61.0,60.800001666666674,29.300001,29.206061000000002,52.53,53.51,53.04,4.54,53.02666666666667,0.4901360355384482,5.283333333333333,18
Dadu,2019,305.42,6.87,44.48,5546.200164794922,0.0,152.8,60.2,28.536364,16.072727,SUGARCANE,5870.1002559661865,5848.733545939128,0.0,20.666666666666668,32.1,63.16666666666665,61.3,61.20000099999999,29.518183,29.43939466666667,53.51,52.53,53.51,6.88,53.18333333333334,0.5658032638058399,5.57,19
Dadu,2020,276.77,6.11,45.33,5537.500114440918,0.0,206.40001,60.2,28.5,16.072727,SUGARCANE,5546.200164794922,5738.766876220703,0.0,10.333333333333334,152.8,90.73333333333333,60.2,60.833333333333336,28.536364,29.118182666666666,44.48,53.51,52.53,6.87,50.17333333333334,4.954859567468434,6.096666666666667,20
Dadu,2021,341.62,6.74,50.7,5808.400140762329,0.0,95.600006,61.3,29.336365,16.072727,SUGARCANE,5537.500114440918,5651.266845067342,0.0,0.0,206.40001,130.43333666666666,60.2,60.56666666666666,28.5,28.851515666666668,45.33,44.48,53.51,6.11,47.77333333333333,4.986244411712443,6.62,21
Dadu,2022,320.73,6.41,50.05,5864.300174713135,31.0,357.30002,61.2,29.5,16.072727,SUGARCANE,5808.400140762329,5630.70013999939,0.0,0.0,95.600006,151.60000533333334,61.3,60.56666666666666,29.336365,28.790909666666664,50.7,45.33,44.48,6.74,46.836666666666666,3.372630032086775,6.573333333333334,22
